Hospital Group Name,Hospital,Date,DayGAR,Capacity,ED Beds,Time,Trolleys,Datetime,Hour,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,IsWeekend,IsMonday,IsFriday,Hour_sin,Hour_cos,Day_sin,Day_cos,Month_sin,Month_cos,IsHoliday,IsSummer,IsWinter,IsPeakHour,IsLowHour,Hospital_Code,Lag_ED Beds_1,Lag_ED Beds_2,Lag_ED Beds_3,Lag_ED Beds_4,Lag_ED Beds_5,Lag_ED Beds_6,Lag_ED Beds_7,Rolling_Mean_3_ED Beds,Rolling_Mean_7_ED Beds,Lag_Trolleys_1,Lag_Trolleys_2,Lag_Trolleys_3,Lag_Trolleys_4,Lag_Trolleys_5,Lag_Trolleys_6,Lag_Trolleys_7,Rolling_Mean_3_Trolleys,Rolling_Mean_7_Trolleys,Lag_Capacity_1,Lag_Capacity_2,Lag_Capacity_3,Lag_Capacity_4,Lag_Capacity_5,Lag_Capacity_6,Lag_Capacity_7,Rolling_Mean_3_Capacity,Rolling_Mean_7_Capacity
HSE South West,UH Kerry,2023-12-20,Wednesday,26,42.0,14:00,5,2023-12-20 14:00:00,14,2,20,12,4,51,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,20.0,49.0,39.0,14.0,45.0,33.0,7.0,37.0,34.57142857142857,6.0,0.0,6.0,10.0,9.0,8.0,9.0,3.6666666666666665,6.285714285714286,26.0,31.0,31.0,31.0,31.0,31.0,31.0,27.666666666666668,29.571428571428573
HSE South West,UH Kerry,2023-12-20,Wednesday,26,42.0,20:00,5,2023-12-20 20:00:00,20,2,20,12,4,51,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,42.0,20.0,49.0,39.0,14.0,45.0,33.0,34.666666666666664,35.857142857142854,5.0,6.0,0.0,6.0,10.0,9.0,8.0,5.333333333333333,5.857142857142857,26.0,26.0,31.0,31.0,31.0,31.0,31.0,26.0,28.857142857142858
HSE South West,UH Kerry,2023-12-21,Thursday,18,12.0,08:00,11,2023-12-21 08:00:00,8,3,21,12,4,51,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,1,0,1,2,42.0,42.0,20.0,49.0,39.0,14.0,45.0,32.0,31.142857142857142,5.0,5.0,6.0,0.0,6.0,10.0,9.0,7.0,6.142857142857143,26.0,26.0,26.0,31.0,31.0,31.0,31.0,23.333333333333332,27.0
HSE South West,UH Kerry,2023-12-21,Thursday,18,32.0,14:00,7,2023-12-21 14:00:00,14,3,21,12,4,51,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,12.0,42.0,42.0,20.0,49.0,39.0,14.0,28.666666666666668,33.714285714285715,11.0,5.0,5.0,6.0,0.0,6.0,10.0,7.666666666666667,5.714285714285714,18.0,26.0,26.0,26.0,31.0,31.0,31.0,20.666666666666668,25.142857142857142
HSE South West,UH Kerry,2023-12-21,Thursday,18,0.0,20:00,1,2023-12-21 20:00:00,20,3,21,12,4,51,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,32.0,12.0,42.0,42.0,20.0,49.0,39.0,14.666666666666666,28.142857142857142,7.0,11.0,5.0,5.0,6.0,0.0,6.0,6.333333333333333,5.0,18.0,18.0,26.0,26.0,26.0,31.0,31.0,18.0,23.285714285714285
HSE South West,UH Kerry,2023-12-22,Friday,18,17.0,08:00,6,2023-12-22 08:00:00,8,4,22,12,4,51,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,1,0,1,2,0.0,32.0,12.0,42.0,42.0,20.0,49.0,16.333333333333332,23.571428571428573,1.0,7.0,11.0,5.0,5.0,6.0,0.0,4.666666666666667,5.857142857142857,18.0,18.0,18.0,26.0,26.0,26.0,31.0,18.0,21.428571428571427
HSE South West,UH Kerry,2023-12-22,Friday,18,35.0,14:00,6,2023-12-22 14:00:00,14,4,22,12,4,51,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,17.0,0.0,32.0,12.0,42.0,42.0,20.0,17.333333333333332,25.714285714285715,6.0,1.0,7.0,11.0,5.0,5.0,6.0,4.333333333333333,5.857142857142857,18.0,18.0,18.0,18.0,26.0,26.0,26.0,18.0,20.285714285714285
HSE South West,UH Kerry,2023-12-22,Friday,18,47.0,20:00,1,2023-12-22 20:00:00,20,4,22,12,4,51,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,35.0,17.0,0.0,32.0,12.0,42.0,42.0,33.0,26.428571428571427,6.0,6.0,1.0,7.0,11.0,5.0,5.0,4.333333333333333,5.285714285714286,18.0,18.0,18.0,18.0,18.0,26.0,26.0,18.0,19.142857142857142
HSE South West,UH Kerry,2023-12-23,Saturday,11,25.0,08:00,5,2023-12-23 08:00:00,8,5,23,12,4,51,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,1,0,1,2,47.0,35.0,17.0,0.0,32.0,12.0,42.0,35.666666666666664,24.0,1.0,6.0,6.0,1.0,7.0,11.0,5.0,4.0,5.285714285714286,18.0,18.0,18.0,18.0,18.0,18.0,26.0,15.666666666666666,17.0
HSE South West,UH Kerry,2023-12-23,Saturday,11,47.0,14:00,5,2023-12-23 14:00:00,14,5,23,12,4,51,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,25.0,47.0,35.0,17.0,0.0,32.0,12.0,39.666666666666664,29.0,5.0,1.0,6.0,6.0,1.0,7.0,11.0,3.6666666666666665,4.428571428571429,11.0,18.0,18.0,18.0,18.0,18.0,18.0,13.333333333333334,16.0
HSE South West,UH Kerry,2023-12-23,Saturday,11,60.0,20:00,5,2023-12-23 20:00:00,20,5,23,12,4,51,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,47.0,25.0,47.0,35.0,17.0,0.0,32.0,44.0,33.0,5.0,5.0,1.0,6.0,6.0,1.0,7.0,5.0,4.142857142857143,11.0,11.0,18.0,18.0,18.0,18.0,18.0,11.0,15.0
HSE South West,UH Kerry,2023-12-24,Sunday,12,26.0,08:00,4,2023-12-24 08:00:00,8,6,24,12,4,51,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,1,0,1,2,60.0,47.0,25.0,47.0,35.0,17.0,0.0,44.333333333333336,36.714285714285715,5.0,5.0,5.0,1.0,6.0,6.0,1.0,4.666666666666667,4.571428571428571,11.0,11.0,11.0,18.0,18.0,18.0,18.0,11.333333333333334,14.142857142857142
HSE South West,UH Kerry,2023-12-24,Sunday,12,33.0,14:00,3,2023-12-24 14:00:00,14,6,24,12,4,51,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,26.0,60.0,47.0,25.0,47.0,35.0,17.0,39.666666666666664,39.0,4.0,5.0,5.0,5.0,1.0,6.0,6.0,4.0,4.142857142857143,12.0,11.0,11.0,11.0,18.0,18.0,18.0,11.666666666666666,13.285714285714286
HSE South West,UH Kerry,2023-12-24,Sunday,12,23.0,20:00,3,2023-12-24 20:00:00,20,6,24,12,4,51,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,33.0,26.0,60.0,47.0,25.0,47.0,35.0,27.333333333333332,37.285714285714285,3.0,4.0,5.0,5.0,5.0,1.0,6.0,3.3333333333333335,3.7142857142857144,12.0,12.0,11.0,11.0,11.0,18.0,18.0,12.0,12.428571428571429
HSE South West,UH Kerry,2023-12-25,Monday,10,12.0,08:00,4,2023-12-25 08:00:00,8,0,25,12,4,52,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-2.4492935982947064e-16,1.0,1,0,1,0,1,2,23.0,33.0,26.0,60.0,47.0,25.0,47.0,22.666666666666668,32.285714285714285,3.0,3.0,4.0,5.0,5.0,5.0,1.0,3.3333333333333335,4.142857142857143,12.0,12.0,12.0,11.0,11.0,11.0,18.0,11.333333333333334,11.285714285714286
HSE South West,UH Kerry,2023-12-25,Monday,10,20.0,14:00,3,2023-12-25 14:00:00,14,0,25,12,4,52,0,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-2.4492935982947064e-16,1.0,1,0,1,0,0,2,12.0,23.0,33.0,26.0,60.0,47.0,25.0,18.333333333333332,31.571428571428573,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.3333333333333335,3.857142857142857,10.0,12.0,12.0,12.0,11.0,11.0,11.0,10.666666666666666,11.142857142857142
HSE South West,UH Kerry,2023-12-25,Monday,10,26.0,20:00,2,2023-12-25 20:00:00,20,0,25,12,4,52,0,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,1,0,1,1,0,2,20.0,12.0,23.0,33.0,26.0,60.0,47.0,19.333333333333332,28.571428571428573,3.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,3.4285714285714284,10.0,10.0,12.0,12.0,12.0,11.0,11.0,10.0,11.0
HSE South West,UH Kerry,2023-12-26,Tuesday,12,36.0,08:00,4,2023-12-26 08:00:00,8,1,26,12,4,52,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1,0,1,0,1,2,26.0,20.0,12.0,23.0,33.0,26.0,60.0,27.333333333333332,25.142857142857142,2.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.2857142857142856,10.0,10.0,10.0,12.0,12.0,12.0,11.0,10.666666666666666,11.142857142857142
HSE South West,UH Kerry,2023-12-26,Tuesday,12,40.0,14:00,5,2023-12-26 14:00:00,14,1,26,12,4,52,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1,0,1,0,0,2,36.0,26.0,20.0,12.0,23.0,33.0,26.0,34.0,27.142857142857142,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.6666666666666665,3.4285714285714284,12.0,10.0,10.0,10.0,12.0,12.0,12.0,11.333333333333334,11.142857142857142
HSE South West,UH Kerry,2023-12-26,Tuesday,12,36.0,20:00,2,2023-12-26 20:00:00,20,1,26,12,4,52,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1,0,1,1,0,2,40.0,36.0,26.0,20.0,12.0,23.0,33.0,37.333333333333336,27.571428571428573,5.0,4.0,2.0,3.0,4.0,3.0,3.0,3.6666666666666665,3.2857142857142856,12.0,12.0,10.0,10.0,10.0,12.0,12.0,12.0,11.142857142857142
HSE South West,UH Kerry,2023-12-27,Wednesday,14,32.0,08:00,5,2023-12-27 08:00:00,8,2,27,12,4,52,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,1,0,1,2,36.0,40.0,36.0,26.0,20.0,12.0,23.0,36.0,28.857142857142858,2.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,3.5714285714285716,12.0,12.0,12.0,10.0,10.0,10.0,12.0,12.666666666666666,11.428571428571429
HSE South West,UH Kerry,2023-12-27,Wednesday,14,48.0,14:00,5,2023-12-27 14:00:00,14,2,27,12,4,52,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,32.0,36.0,40.0,36.0,26.0,20.0,12.0,38.666666666666664,34.0,5.0,2.0,5.0,4.0,2.0,3.0,4.0,4.0,3.7142857142857144,14.0,12.0,12.0,12.0,10.0,10.0,10.0,13.333333333333334,12.0
HSE South West,UH Kerry,2023-12-27,Wednesday,14,44.0,20:00,6,2023-12-27 20:00:00,20,2,27,12,4,52,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,48.0,32.0,36.0,40.0,36.0,26.0,20.0,41.333333333333336,37.42857142857143,5.0,5.0,2.0,5.0,4.0,2.0,3.0,5.333333333333333,4.142857142857143,14.0,14.0,12.0,12.0,12.0,10.0,10.0,14.0,12.571428571428571
HSE South West,UH Kerry,2023-12-28,Thursday,17,27.0,08:00,15,2023-12-28 08:00:00,8,3,28,12,4,52,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,1,0,1,2,44.0,48.0,32.0,36.0,40.0,36.0,26.0,39.666666666666664,37.57142857142857,6.0,5.0,5.0,2.0,5.0,4.0,2.0,8.666666666666666,6.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,15.0,13.571428571428571
HSE South West,UH Kerry,2023-12-28,Thursday,17,51.0,14:00,11,2023-12-28 14:00:00,14,3,28,12,4,52,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,27.0,44.0,48.0,32.0,36.0,40.0,36.0,40.666666666666664,39.714285714285715,15.0,6.0,5.0,5.0,2.0,5.0,4.0,10.666666666666666,7.0,17.0,14.0,14.0,14.0,12.0,12.0,12.0,16.0,14.285714285714286
HSE South West,UH Kerry,2023-12-28,Thursday,17,57.0,20:00,8,2023-12-28 20:00:00,20,3,28,12,4,52,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,51.0,27.0,44.0,48.0,32.0,36.0,40.0,45.0,42.142857142857146,11.0,15.0,6.0,5.0,5.0,2.0,5.0,11.333333333333334,7.428571428571429,17.0,17.0,14.0,14.0,14.0,12.0,12.0,17.0,15.0
HSE South West,UH Kerry,2023-12-29,Friday,20,27.0,08:00,18,2023-12-29 08:00:00,8,4,29,12,4,52,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,1,0,1,2,57.0,51.0,27.0,44.0,48.0,32.0,36.0,45.0,40.857142857142854,8.0,11.0,15.0,6.0,5.0,5.0,2.0,12.333333333333334,9.714285714285714,17.0,17.0,17.0,14.0,14.0,14.0,12.0,18.0,16.142857142857142
HSE South West,UH Kerry,2023-12-29,Friday,20,50.0,14:00,19,2023-12-29 14:00:00,14,4,29,12,4,52,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,27.0,57.0,51.0,27.0,44.0,48.0,32.0,44.666666666666664,43.42857142857143,18.0,8.0,11.0,15.0,6.0,5.0,5.0,15.0,11.714285714285714,20.0,17.0,17.0,17.0,14.0,14.0,14.0,19.0,17.0
HSE South West,UH Kerry,2023-12-29,Friday,20,54.0,20:00,14,2023-12-29 20:00:00,20,4,29,12,4,52,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,50.0,27.0,57.0,51.0,27.0,44.0,48.0,43.666666666666664,44.285714285714285,19.0,18.0,8.0,11.0,15.0,6.0,5.0,17.0,13.0,20.0,20.0,17.0,17.0,17.0,14.0,14.0,20.0,17.857142857142858
HSE South West,UH Kerry,2023-12-30,Saturday,16,33.0,08:00,16,2023-12-30 08:00:00,8,5,30,12,4,52,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,1,0,1,2,54.0,50.0,27.0,57.0,51.0,27.0,44.0,45.666666666666664,42.714285714285715,14.0,19.0,18.0,8.0,11.0,15.0,6.0,16.333333333333332,14.428571428571429,20.0,20.0,20.0,17.0,17.0,17.0,14.0,18.666666666666668,18.142857142857142
HSE South West,UH Kerry,2023-12-30,Saturday,16,55.0,14:00,12,2023-12-30 14:00:00,14,5,30,12,4,52,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,33.0,54.0,50.0,27.0,57.0,51.0,27.0,47.333333333333336,46.714285714285715,16.0,14.0,19.0,18.0,8.0,11.0,15.0,14.0,14.0,16.0,20.0,20.0,20.0,17.0,17.0,17.0,17.333333333333332,18.0
HSE South West,UH Kerry,2023-12-30,Saturday,16,77.0,20:00,14,2023-12-30 20:00:00,20,5,30,12,4,52,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,55.0,33.0,54.0,50.0,27.0,57.0,51.0,55.0,50.42857142857143,12.0,16.0,14.0,19.0,18.0,8.0,11.0,14.0,14.428571428571429,16.0,16.0,20.0,20.0,20.0,17.0,17.0,16.0,17.857142857142858
HSE South West,UH Kerry,2023-12-31,Sunday,28,40.0,08:00,20,2023-12-31 08:00:00,8,6,31,12,4,52,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,1,0,1,2,77.0,55.0,33.0,54.0,50.0,27.0,57.0,57.333333333333336,48.0,14.0,12.0,16.0,14.0,19.0,18.0,8.0,15.333333333333334,16.142857142857142,16.0,16.0,16.0,20.0,20.0,20.0,17.0,20.0,19.428571428571427
HSE South West,UH Kerry,2023-12-31,Sunday,28,40.0,14:00,19,2023-12-31 14:00:00,14,6,31,12,4,52,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,1,0,0,2,40.0,77.0,55.0,33.0,54.0,50.0,27.0,52.333333333333336,49.857142857142854,20.0,14.0,12.0,16.0,14.0,19.0,18.0,17.666666666666668,16.285714285714285,28.0,16.0,16.0,16.0,20.0,20.0,20.0,24.0,20.571428571428573
HSE South West,UH Kerry,2023-12-31,Sunday,28,71.0,20:00,12,2023-12-31 20:00:00,20,6,31,12,4,52,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,1,1,0,2,40.0,40.0,77.0,55.0,33.0,54.0,50.0,50.333333333333336,52.857142857142854,19.0,20.0,14.0,12.0,16.0,14.0,19.0,17.0,15.285714285714286,28.0,28.0,16.0,16.0,16.0,20.0,20.0,28.0,21.714285714285715
HSE South West,UH Kerry,2024-01-01,Monday,34,41.0,08:00,21,2024-01-01 08:00:00,8,0,1,1,1,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,1,0,1,0,1,2,71.0,40.0,40.0,77.0,55.0,33.0,54.0,50.666666666666664,51.0,12.0,19.0,20.0,14.0,12.0,16.0,14.0,17.333333333333332,16.285714285714285,28.0,28.0,28.0,16.0,16.0,16.0,20.0,30.0,23.714285714285715
HSE South West,UH Kerry,2024-01-01,Monday,34,28.0,14:00,21,2024-01-01 14:00:00,14,0,1,1,1,1,0,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,2,41.0,71.0,40.0,40.0,77.0,55.0,33.0,46.666666666666664,50.285714285714285,21.0,12.0,19.0,20.0,14.0,12.0,16.0,18.0,17.0,34.0,28.0,28.0,28.0,16.0,16.0,16.0,32.0,26.285714285714285
HSE South West,UH Kerry,2024-01-01,Monday,34,57.0,20:00,15,2024-01-01 20:00:00,20,0,1,1,1,1,0,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,1,0,1,1,0,2,28.0,41.0,71.0,40.0,40.0,77.0,55.0,42.0,50.57142857142857,21.0,21.0,12.0,19.0,20.0,14.0,12.0,19.0,17.428571428571427,34.0,34.0,28.0,28.0,28.0,16.0,16.0,34.0,28.857142857142858
HSE South West,UH Kerry,2024-01-02,Tuesday,39,13.0,08:00,26,2024-01-02 08:00:00,8,1,2,1,1,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,1,2,57.0,28.0,41.0,71.0,40.0,40.0,77.0,32.666666666666664,41.42857142857143,15.0,21.0,21.0,12.0,19.0,20.0,14.0,20.666666666666668,19.142857142857142,34.0,34.0,34.0,28.0,28.0,28.0,16.0,35.666666666666664,32.142857142857146
HSE South West,UH Kerry,2024-01-02,Tuesday,39,49.0,14:00,24,2024-01-02 14:00:00,14,1,2,1,1,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,0,2,13.0,57.0,28.0,41.0,71.0,40.0,40.0,39.666666666666664,42.714285714285715,26.0,15.0,21.0,21.0,12.0,19.0,20.0,21.666666666666668,19.714285714285715,39.0,34.0,34.0,34.0,28.0,28.0,28.0,37.333333333333336,33.714285714285715
HSE South West,UH Kerry,2024-01-02,Tuesday,39,52.0,20:00,23,2024-01-02 20:00:00,20,1,2,1,1,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,1,0,2,49.0,13.0,57.0,28.0,41.0,71.0,40.0,38.0,44.42857142857143,24.0,26.0,15.0,21.0,21.0,12.0,19.0,24.333333333333332,20.285714285714285,39.0,39.0,34.0,34.0,34.0,28.0,28.0,39.0,35.285714285714285
HSE South West,UH Kerry,2024-01-03,Wednesday,39,9.0,08:00,30,2024-01-03 08:00:00,8,2,3,1,1,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,1,2,52.0,49.0,13.0,57.0,28.0,41.0,71.0,36.666666666666664,35.57142857142857,23.0,24.0,26.0,15.0,21.0,21.0,12.0,25.666666666666668,22.857142857142858,39.0,39.0,39.0,34.0,34.0,34.0,28.0,39.0,36.857142857142854
HSE South West,UH Kerry,2024-01-03,Wednesday,39,45.0,14:00,20,2024-01-03 14:00:00,14,2,3,1,1,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,0,2,9.0,52.0,49.0,13.0,57.0,28.0,41.0,35.333333333333336,36.142857142857146,30.0,23.0,24.0,26.0,15.0,21.0,21.0,24.333333333333332,22.714285714285715,39.0,39.0,39.0,39.0,34.0,34.0,34.0,39.0,37.57142857142857
HSE South West,UH Kerry,2024-01-03,Wednesday,39,54.0,20:00,3,2024-01-03 20:00:00,20,2,3,1,1,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,1,0,2,45.0,9.0,52.0,49.0,13.0,57.0,28.0,36.0,39.857142857142854,20.0,30.0,23.0,24.0,26.0,15.0,21.0,17.666666666666668,20.142857142857142,39.0,39.0,39.0,39.0,39.0,34.0,34.0,39.0,38.285714285714285
HSE South West,UH Kerry,2024-01-04,Thursday,38,22.0,08:00,9,2024-01-04 08:00:00,8,3,4,1,1,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,0,1,2,54.0,45.0,9.0,52.0,49.0,13.0,57.0,40.333333333333336,34.857142857142854,3.0,20.0,30.0,23.0,24.0,26.0,15.0,10.666666666666666,19.285714285714285,39.0,39.0,39.0,39.0,39.0,39.0,34.0,38.666666666666664,38.857142857142854
HSE South West,UH Kerry,2024-01-04,Thursday,38,29.0,14:00,11,2024-01-04 14:00:00,14,3,4,1,1,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,0,0,2,22.0,54.0,45.0,9.0,52.0,49.0,13.0,35.0,37.142857142857146,9.0,3.0,20.0,30.0,23.0,24.0,26.0,7.666666666666667,17.142857142857142,38.0,39.0,39.0,39.0,39.0,39.0,39.0,38.333333333333336,38.714285714285715
HSE South West,UH Kerry,2024-01-04,Thursday,38,45.0,20:00,7,2024-01-04 20:00:00,20,3,4,1,1,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,1,0,2,29.0,22.0,54.0,45.0,9.0,52.0,49.0,32.0,36.57142857142857,11.0,9.0,3.0,20.0,30.0,23.0,24.0,9.0,14.714285714285714,38.0,38.0,39.0,39.0,39.0,39.0,39.0,38.0,38.57142857142857
HSE South West,UH Kerry,2024-01-05,Friday,39,17.0,08:00,15,2024-01-05 08:00:00,8,4,5,1,1,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,1,0,1,2,45.0,29.0,22.0,54.0,45.0,9.0,52.0,30.333333333333332,31.571428571428573,7.0,11.0,9.0,3.0,20.0,30.0,23.0,11.0,13.571428571428571,38.0,38.0,38.0,39.0,39.0,39.0,39.0,38.333333333333336,38.57142857142857
HSE South West,UH Kerry,2024-01-05,Friday,39,36.0,14:00,15,2024-01-05 14:00:00,14,4,5,1,1,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,1,0,0,2,17.0,45.0,29.0,22.0,54.0,45.0,9.0,32.666666666666664,35.42857142857143,15.0,7.0,11.0,9.0,3.0,20.0,30.0,12.333333333333334,11.428571428571429,39.0,38.0,38.0,38.0,39.0,39.0,39.0,38.666666666666664,38.57142857142857
HSE South West,UH Kerry,2024-01-05,Friday,39,51.0,20:00,5,2024-01-05 20:00:00,20,4,5,1,1,1,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,1,1,0,2,36.0,17.0,45.0,29.0,22.0,54.0,45.0,34.666666666666664,36.285714285714285,15.0,15.0,7.0,11.0,9.0,3.0,20.0,11.666666666666666,9.285714285714286,39.0,39.0,38.0,38.0,38.0,39.0,39.0,39.0,38.57142857142857
HSE South West,UH Kerry,2024-01-06,Saturday,36,18.0,08:00,11,2024-01-06 08:00:00,8,5,6,1,1,1,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,1,0,1,2,51.0,36.0,17.0,45.0,29.0,22.0,54.0,35.0,31.142857142857142,5.0,15.0,15.0,7.0,11.0,9.0,3.0,10.333333333333334,10.428571428571429,39.0,39.0,39.0,38.0,38.0,38.0,39.0,38.0,38.142857142857146
